CUST_ID,INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CAT_GAMBLING,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
sdv-id-uGuUHv,803,176711,7350,15.5844,2.8563,7.5288,183,0,0.1592,0.0496,0.0209,0.0078,4241,2130,0.5001,0.1131,0.1499,0.0094,128,261,0.4122,0.1673,0.08,0.021,393,277,1.0897,0.0003,0.0,0.0,7587,3824,0.4936,0.1175,0.0037,0.003,2868,1333,0.4598,0.2104,0.3963,0.45,2283,548,0.441,0.0876,0.0176,0.1216,13355,5184,1.0,0.3425,0.4654,0.1504,121,16,0.4799,0.0001,0.0003,0.0001,0,108,0.409,0.003,0.0065,0.0195,888,500,0.5007,0.0778,0.054,0.1168,10990,4868,0.4689,1.224,0.5329,0.5002,Low,1,1,0,1,0,627,0
sdv-id-aEtslz,896,41728,426921,0.1043,15.7705,41.3723,833,1,0.8114,0.1122,0.0281,0.0004,4048,2034,0.5031,0.0835,0.0904,0.0041,1307,2602,0.6285,0.4078,0.0817,0.0006,89,67,0.8655,0.0001,0.0,0.0,4281,2221,0.5725,0.0699,0.0054,0.0006,2014,732,0.3793,0.2495,0.3853,0.005,610,271,0.5372,0.0529,0.0211,0.0012,83,11,1.0,0.0434,0.0485,0.0061,250,29,0.484,0.0006,0.0005,0.0,20,2101,0.1862,0.0436,0.3486,0.0222,1197,675,0.5022,0.0686,0.0746,0.0003,30680,10148,0.4126,1.1341,0.9064,0.035,High,1,0,0,1,0,473,0
sdv-id-arfNSO,104226,626819,420416,4.228,11.7138,16.8982,9832,668,0.1837,0.0524,0.0455,0.0708,2971,1492,0.503,0.0483,0.0357,0.002,20380,14996,0.5594,0.1043,0.1764,0.2376,738,299,0.385,0.0003,0.0005,0.0001,11866,6180,0.5334,0.0945,0.0382,0.0065,21722,10993,0.504,0.131,0.0109,0.1167,7156,2732,0.355,0.0963,0.0597,0.036,2999,841,1.0,0.1279,0.0488,0.0119,6216,3119,0.4825,0.0313,0.0618,0.0096,3834,12364,0.0,0.316,0.663,0.0682,8638,4308,0.5034,0.0937,0.0795,0.015,124568,65720,0.4063,0.9949,0.1266,1.3835,No,1,0,0,1,0,574,1
sdv-id-enSKsP,8852,32519,447698,0.123,16.1957,38.7576,1710,2019,0.4669,0.0783,0.0572,0.0087,8806,4428,0.5038,0.1806,0.3473,0.0174,2808,3686,0.7365,0.1813,0.2323,0.0114,25,251,0.9794,0.0,0.0,0.0,342,184,0.514,0.0146,0.0,0.0,2047,1341,0.5702,0.0871,0.2689,0.0128,2526,1832,0.6078,0.0515,0.0697,0.004,34184,16471,1.0,0.4284,0.661,0.5764,418,101,0.457,0.001,0.0017,0.0,1,1892,0.7142,0.1206,0.2285,0.0463,1168,629,0.5016,0.0449,0.0985,0.0087,28333,16944,0.574,1.2312,1.2111,0.2108,Low,1,0,0,1,0,460,1
sdv-id-mfsHju,5279,65305,56004,0.0359,4.9472,3.4069,1750,299,0.8313,0.0504,0.0162,0.028,12311,6187,0.5028,0.2788,0.3881,0.0329,1074,1673,0.5815,0.0911,0.0118,0.0387,984,606,0.9756,0.0013,0.0007,0.0003,8964,4578,0.4511,0.1053,0.0197,0.0068,3918,2042,0.5444,0.112,0.0753,0.0338,2316,1465,0.5319,0.0522,0.0256,0.0081,14548,5781,1.0,0.3534,0.412,0.3226,252,143,0.5086,0.0027,0.0014,0.0014,6,1916,0.4112,0.5441,0.202,0.0669,846,489,0.4999,0.0481,0.0242,0.0455,20226,11672,0.519,1.0229,0.4455,1.7213,No,1,0,0,1,1,624,0
sdv-id-AqZbmT,15356,305733,195,3.7868,0.3058,0.1543,2298,1728,0.1958,0.05,0.0283,0.0134,5742,2883,0.5018,0.0791,0.1129,0.0381,5127,5247,0.6298,0.2806,0.2094,0.0216,48,30,0.2473,0.0,0.0,0.0,4337,2270,0.5002,0.0285,0.0009,0.0049,4072,1735,0.4449,0.0578,0.1336,0.0653,651,178,0.3809,0.0106,0.0006,0.0185,3520,1034,1.0,0.1999,0.1557,0.1765,3632,2241,0.4866,0.0215,0.0272,0.0169,0,1193,0.6352,0.0168,0.1208,0.149,93,73,0.5025,0.0391,0.0018,0.025,59163,29825,0.5948,1.0262,0.6951,1.0396,No,0,0,0,1,0,661,0
sdv-id-nxznmU,6688,15874,1451,0.7226,2.908,0.0395,561,15,0.5695,0.0211,0.015,0.0005,7231,3635,0.5032,0.1649,0.2391,0.0477,1901,2209,0.5047,0.2749,0.1416,0.0093,274,322,0.4842,0.0002,0.0001,0.0001,3766,1997,0.5233,0.0605,0.0053,0.0088,5975,2885,0.5037,0.2311,0.0294,0.0594,779,469,0.1327,0.0376,0.0007,0.0634,1986,503,1.0,0.1213,0.0746,0.1628,658,189,0.4321,0.0012,0.0056,0.0018,1,904,0.5549,0.0508,0.2082,0.1023,48,37,0.5033,0.0501,0.003,0.0671,20896,9459,0.5151,1.0778,0.3979,0.5026,Low,1,0,1,1,0,586,0
sdv-id-JCNtgK,59866,29846,87825,1.1645,3.3572,8.2026,7106,2028,0.1636,0.0339,0.0991,0.0459,4596,2310,0.5033,0.073,0.1113,0.0215,13491,8791,0.3948,0.1749,0.8375,0.099,562,484,0.9456,0.0002,0.0001,0.0,4055,2074,0.539,0.0576,0.0027,0.0008,944,436,0.4343,0.0257,0.1416,0.0469,1989,742,0.1322,0.049,0.0221,0.0204,4439,1350,1.0,0.3038,0.1694,0.1204,1815,1133,0.5413,0.0033,0.0114,0.0017,10526,21360,0.4879,1.0939,1.9247,0.6517,686,398,0.5025,0.0336,0.0361,0.0087,60356,25561,0.4874,0.9571,1.3833,0.1009,No,1,0,0,1,0,645,0
sdv-id-lDmpRZ,10860,9679,20255,0.0,3.8301,0.1248,1381,227,0.1067,0.0194,0.0146,0.0061,435,217,0.4998,0.0322,0.0139,0.0005,2357,3407,0.7514,0.2206,0.1355,0.0044,801,435,0.8293,0.0006,0.0007,0.0001,7577,3784,0.5329,0.1061,0.0151,0.0034,8123,3153,0.4031,0.1396,0.0771,0.0044,148,93,0.1436,0.0063,0.0004,0.0001,11505,4264,1.0,0.3947,0.158,0.1613,997,425,0.5025,0.0024,0.0045,0.0035,99,3299,0.2845,0.2913,0.3506,0.0915,183,134,0.5054,0.0491,0.0115,0.0383,44195,15779,0.3957,0.8717,1.4332,0.1124,No,1,0,0,1,0,617,0
sdv-id-aBUxDg,42908,1129771,952024,15.1612,8.4781,12.7474,3647,86,0.3995,0.0684,0.0033,0.0144,2744,1379,0.5022,0.0479,0.0174,0.0119,8504,8298,0.5141,0.0762,0.0033,0.0854,193,207,1.2388,0.0001,0.0,0.0,11804,6120,0.554,0.1416,0.0283,0.0005,25088,12287,0.4608,0.1306,0.0001,0.1247,12885,5676,0.3448,0.2761,0.0991,0.1176,23429,10108,1.0,0.3384,0.3373,0.2864,7221,3603,0.5423,0.0625,0.1186,0.0118,9,1534,0.4909,0.0267,0.0135,0.1253,10549,5297,0.5059,0.1425,0.0907,0.1011,136289,63743,0.4088,0.725,0.0676,2.7313,No,1,0,0,1,0,641,0
sdv-id-OjYSIQ,11353,82251,455,8.264,0.8588,1.3881,1480,78,0.1133,0.0368,0.0451,0.0061,5195,2610,0.5006,0.0849,0.081,0.0341,4046,4112,0.5248,0.2659,0.3661,0.0166,3,19,0.8329,0.0,0.0,0.0,6201,3183,0.509,0.0407,0.0149,0.006,3258,1490,0.5003,0.2098,0.1835,0.0564,505,77,0.2533,0.0378,0.0055,0.0096,1,0,1.0,0.0036,0.0145,0.0097,297,109,0.5385,0.0005,0.0007,0.0002,26,1730,0.4354,0.1521,0.4494,0.1575,19,16,0.5023,0.0512,0.0067,0.008,9877,3588,0.4106,0.9541,0.3318,1.3555,No,1,0,0,1,0,640,0
sdv-id-ceWbQq,33469,60777,30198,3.9111,5.6371,0.9367,3972,151,0.4628,0.0416,0.0276,0.0442,2828,1420,0.5008,0.0466,0.1046,0.0143,5139,4254,0.4014,0.0747,0.1976,0.1057,196,12,1.2452,0.0001,0.0001,0.0,385,201,0.6184,0.0167,0.0,0.0002,5787,2571,0.4441,0.2516,0.0328,0.073,1493,581,0.8138,0.0726,0.0045,0.0276,26,2,1.0,0.037,0.0134,0.0063,469,179,0.549,0.0001,0.0014,0.0002,80,3045,0.5471,0.269,0.5336,0.1939,397,250,0.5017,0.0671,0.0136,0.0257,10943,6925,0.5245,1.1431,0.2273,0.1113,No,1,0,1,1,0,529,0
sdv-id-RaAlup,1471,589,3004,0.0219,2.4189,1.5168,649,19,0.8145,0.04,0.0366,0.0022,4214,2110,0.4992,0.1106,0.1422,0.0137,673,1109,0.6711,0.3047,0.3333,0.009,160,17,0.7537,0.0001,0.0,0.0,12841,6491,0.5084,0.1342,0.0635,0.0234,427,243,0.5379,0.0609,0.2635,0.0227,102,52,0.2945,0.0042,0.001,0.0024,23,2,1.0,0.0122,0.039,0.0289,118,2,0.4626,0.0,0.0003,0.0,7,3577,0.7655,0.2863,0.6939,0.179,7,6,0.5014,0.0214,0.0073,0.0101,10171,6737,0.6351,1.0364,2.8367,0.0366,High,1,0,1,1,0,604,0
sdv-id-vGFDRo,55504,236791,684604,12.0081,10.7339,27.6124,7570,767,0.503,0.0813,0.0668,0.0913,2493,1251,0.5024,0.0746,0.1183,0.0035,11665,8062,0.5521,0.0306,0.1771,0.3182,128,16,0.5198,0.0,0.0,0.0,7216,3570,0.494,0.0745,0.008,0.0006,6565,3218,0.4816,0.1292,0.0904,0.6564,8604,4463,0.6116,0.1751,0.0936,0.4988,1452,358,1.0,0.0713,0.0994,0.0739,2338,1236,0.5004,0.0082,0.0113,0.001,11,3739,0.6162,0.2901,0.1143,0.1495,6661,3312,0.5035,0.0824,0.126,0.2226,31390,19859,0.5405,0.9415,0.3812,1.8085,No,1,0,1,1,0,599,0
sdv-id-CbGNuJ,41533,545476,90712,15.0165,3.3218,1.6589,4780,3187,0.9511,0.0486,0.0597,0.0159,3717,1867,0.4988,0.0412,0.0627,0.0177,5030,4518,0.6009,0.0512,0.0719,0.0129,8,1,0.7325,0.0,0.0,0.0,738,363,0.437,0.014,0.0002,0.0,14514,7899,0.5945,0.2074,0.0372,0.0836,2822,1147,0.6417,0.0398,0.0059,0.017,3382,961,1.0,0.1171,0.0854,0.0986,1122,587,0.5002,0.0005,0.0027,0.0006,0,1515,0.6662,0.0393,0.003,0.0672,711,454,0.5039,0.0436,0.0075,0.0093,50389,32597,0.6624,0.9604,0.0889,0.1414,No,0,0,0,1,0,567,0
sdv-id-pbZQej,1053,386656,54523,15.4578,4.0557,11.2538,590,82,0.4795,0.0896,0.0141,0.0195,1874,942,0.5037,0.0268,0.0185,0.0035,609,1653,0.7333,0.1853,0.0165,0.0229,463,208,1.3187,0.0004,0.0001,0.0,4663,2449,0.4736,0.0693,0.0035,0.0009,1533,904,0.5615,0.0906,0.0715,0.2316,3146,1436,0.8005,0.0995,0.0405,0.061,5250,1675,1.0,0.356,0.3024,0.175,226,66,0.562,0.0008,0.0004,0.0001,1230,10160,0.6983,0.7388,0.3139,0.325,1764,917,0.5,0.062,0.0494,0.1253,25806,16622,0.5854,0.9795,0.1421,1.6734,No,1,0,0,1,0,646,1
sdv-id-bokKCw,28556,275825,282433,9.8235,5.9589,5.2435,704,3,0.0933,0.0062,0.0064,0.0019,10501,5276,0.5035,0.2812,0.3829,0.0925,3790,4136,0.4713,0.0465,0.0528,0.019,282,139,0.6513,0.0001,0.0,0.0,4681,2442,0.5525,0.0685,0.0061,0.0012,5364,1846,0.3416,0.0807,0.0196,0.0858,3412,1035,0.1924,0.0571,0.009,0.0077,32585,15457,1.0,0.4283,0.6136,0.5928,2105,1012,0.4715,0.0067,0.0097,0.0004,6982,13694,0.1822,0.9716,0.6776,0.5658,2447,1349,0.4999,0.0524,0.0344,0.0049,66389,24240,0.3611,0.8766,0.1515,0.3514,No,1,0,1,1,0,638,0
sdv-id-lfEmgw,30332,45,139009,0.0006,11.0409,11.826,4811,460,0.3607,0.1026,0.1463,0.0144,5938,2981,0.5033,0.1528,0.2,0.0209,9355,7874,0.5253,0.1614,0.5291,0.0227,1027,516,0.4243,0.0006,0.0015,0.0002,9294,4900,0.5972,0.1012,0.0444,0.0017,1171,589,0.4563,0.0517,0.0956,0.0216,732,904,0.6785,0.0404,0.0258,0.0031,18439,7637,1.0,0.3818,0.497,0.2763,775,259,0.4978,0.0014,0.0148,0.0012,1004,9836,0.6528,0.0932,1.5449,0.2857,192,120,0.5009,0.0341,0.0382,0.0091,64857,38725,0.5282,0.9152,5.8331,0.3105,No,1,0,0,1,0,519,0
sdv-id-bhCHGs,115241,249661,265766,5.4399,7.4686,9.1197,10460,2951,0.6828,0.0493,0.1062,0.0392,5037,2528,0.5035,0.0555,0.1919,0.0233,19315,14618,0.7719,0.1375,0.8728,0.038,924,643,0.8199,0.0003,0.0004,0.0001,931,476,0.5191,0.0203,0.0,0.0,16251,8692,0.5753,0.1843,0.2306,0.0059,4767,1260,0.5235,0.0491,0.0184,0.0028,7593,2593,1.0,0.1872,0.2153,0.1709,3538,1838,0.5169,0.0042,0.0181,0.0047,0,1208,0.5371,0.0107,0.0334,0.0611,1845,1085,0.5044,0.0484,0.0192,0.0145,82700,46591,0.5821,0.7831,0.5516,0.0863,No,1,0,0,1,0,618,1
sdv-id-koaFBt,1254,6564,3794,2.3915,1.5537,0.4926,440,250,0.6667,0.0595,0.03,0.0015,8545,4292,0.5021,0.2028,0.2982,0.034,473,1055,0.3976,0.1056,0.0883,0.0036,184,415,0.6982,0.0001,0.0,0.0,2827,1421,0.4996,0.065,0.0013,0.0031,1260,581,0.4504,0.0542,0.3607,0.01,451,252,0.5107,0.011,0.0029,0.001,2969,829,1.0,0.1562,0.1119,0.2504,337,145,0.5505,0.0022,0.0009,0.0002,988,8594,0.5729,0.9916,1.1261,0.178,62,45,0.5008,0.0351,0.0121,0.0344,31804,14695,0.5168,1.1049,1.652,0.1659,No,1,0,0,1,0,615,0
sdv-id-tGbdri,9418,178520,167878,6.2114,7.5363,29.0619,2250,26,0.2642,0.0679,0.0448,0.0101,14414,7245,0.5018,0.3469,0.5619,0.0287,3366,3653,0.4095,0.2873,0.1247,0.007,189,55,0.8725,0.0002,0.0,0.0,25,13,0.5479,0.0089,0.0,0.0,6848,3610,0.5303,0.2599,0.4001,0.013,2669,1814,0.7776,0.069,0.0573,0.0005,12198,4666,1.0,0.4007,0.4005,0.2043,459,176,0.501,0.0009,0.0013,0.0002,0,308,0.3735,0.0402,0.0543,0.0209,2082,1139,0.5026,0.072,0.0746,0.0029,20524,10945,0.4716,0.9892,0.9559,0.0524,High,1,0,0,1,1,580,0
sdv-id-exFGVX,2,21228,124472,3.7281,7.8079,31.6338,13,1,0.695,0.0755,0.0019,0.0014,3807,1910,0.5022,0.1828,0.0952,0.0122,1,28,0.626,0.1139,0.0033,0.0018,642,540,0.8332,0.0005,0.0001,0.0,814,414,0.4371,0.0412,0.0008,0.0,1158,635,0.5284,0.277,0.1899,0.0874,3648,1572,0.4378,0.1591,0.1477,0.1048,225,39,1.0,0.0782,0.0717,0.0038,126,14,0.5239,0.0015,0.0003,0.0,0,705,0.571,0.3334,0.1201,0.0352,5385,2668,0.5065,0.1029,0.2138,0.0611,1793,949,0.5245,0.8324,0.1554,0.9274,No,1,0,0,1,0,549,0
sdv-id-elwqlx,20835,96320,719402,3.9931,17.0018,33.3056,3632,630,0.5925,0.0707,0.0317,0.0058,2078,1043,0.5036,0.0227,0.0529,0.0032,6208,5084,0.4565,0.1024,0.1124,0.0374,754,625,0.63,0.0004,0.0005,0.0,6243,3268,0.5851,0.0736,0.0112,0.0012,7051,3488,0.5117,0.1233,0.0477,0.0802,6600,2432,0.0719,0.1992,0.1147,0.0538,22023,9582,1.0,0.3984,0.3438,0.0942,2237,1697,0.5016,0.0114,0.0256,0.0032,1507,8500,0.4209,0.6001,0.6342,0.2272,7654,3750,0.5027,0.1041,0.1824,0.0407,56509,23576,0.427,0.8115,0.2143,0.0379,Low,1,0,0,1,0,519,0
sdv-id-tLBIyk,5097,274141,525472,0.396,15.214,36.3432,1294,78,0.6256,0.0655,0.0123,0.0003,3995,2005,0.5007,0.1141,0.0995,0.0199,304,766,0.5829,0.0092,0.0041,0.0013,154,71,1.1192,0.0002,0.0,0.0,16,8,0.5698,0.0062,0.0,0.0,7759,3898,0.5427,0.1112,0.032,0.0683,8050,3726,0.1621,0.1423,0.1095,0.0044,32369,15385,1.0,0.4274,0.5478,0.5307,2061,1294,0.5338,0.0152,0.0138,0.0011,13218,22896,0.6652,1.012,1.3792,0.2872,7315,3638,0.504,0.081,0.112,0.0091,76564,41140,0.5858,0.8188,0.1835,0.9605,No,1,0,1,1,0,466,0
sdv-id-nQrMOV,87552,374189,529,10.9686,0.5899,0.2062,6653,2796,0.9327,0.0206,0.1072,0.0254,7122,3580,0.5042,0.1057,0.2604,0.0233,16882,11947,0.6873,0.4158,1.9006,0.0842,940,139,0.7341,0.0005,0.0001,0.0004,227,120,0.5695,0.0102,0.0,0.0001,3928,2517,0.5822,0.1059,0.287,0.0084,2003,396,0.3825,0.0339,0.001,0.0128,0,0,1.0,0.0018,0.0128,0.0025,388,154,0.4821,0.0,0.0005,0.0047,11977,22424,0.6837,0.983,1.9829,0.2784,8,8,0.5027,0.0232,0.0008,0.0069,67347,35906,0.6463,1.0911,1.0903,0.1389,No,1,0,0,1,1,618,0
sdv-id-PzqcgO,52613,145626,177703,0.0462,3.8404,6.2083,3523,150,0.6391,0.0132,0.0159,0.0042,8193,4113,0.502,0.134,0.3543,0.0112,4745,4549,0.5429,0.1045,0.0944,0.0007,3,2,1.1121,0.0,0.0,0.0,783,359,0.4894,0.0236,0.0,0.0,13819,7261,0.5446,0.1824,0.0933,0.0046,4563,654,0.7297,0.0738,0.0156,0.0062,7963,2721,1.0,0.3397,0.0714,0.2365,602,250,0.4724,0.0001,0.0008,0.0014,534,8480,0.735,0.1743,0.2885,0.2568,998,622,0.5039,0.0482,0.0197,0.0078,80039,47420,0.6341,0.8162,0.3188,0.2533,Low,1,0,0,1,0,533,1
sdv-id-fVfndm,937,394190,41007,7.6268,2.6661,5.0767,272,0,0.3382,0.0385,0.0091,0.0001,16796,8442,0.5038,0.4433,0.8339,0.104,605,1267,0.4438,0.2098,0.0265,0.0006,6,68,0.2594,0.0,0.0,0.0,8743,4484,0.4044,0.104,0.0132,0.0051,10335,4655,0.4633,0.2412,0.2044,0.0284,2212,558,0.3834,0.0203,0.0041,0.0149,279,47,1.0,0.0129,0.0432,0.0514,1212,485,0.5235,0.007,0.0008,0.0006,0,1,0.17,0.0,0.0004,0.0082,840,545,0.5065,0.0604,0.0145,0.0089,35348,11828,0.4086,0.8572,0.5372,0.2104,No,1,0,0,1,1,640,0
sdv-id-AxCASN,37760,24619,836214,0.9827,19.2082,40.9957,3979,111,0.5662,0.06,0.047,0.0138,831,416,0.4992,0.0193,0.0191,0.0006,8719,5796,0.4599,0.2089,0.2499,0.0551,982,486,0.8812,0.0009,0.001,0.0001,5008,2654,0.5023,0.0878,0.004,0.0007,14592,6224,0.4039,0.2566,0.1947,0.0643,3510,1098,0.1444,0.0691,0.0396,0.0022,3824,1146,1.0,0.1783,0.0852,0.0581,431,133,0.5201,0.0001,0.0019,0.0,383,4820,0.0659,0.1827,0.7478,0.1386,1940,1116,0.5019,0.0749,0.0732,0.0,66313,23341,0.3095,1.022,0.9155,0.0358,No,1,0,0,1,0,487,1
sdv-id-RNcnKz,7769,143776,1269373,0.1899,20.2841,39.8685,2340,45,0.9209,0.171,0.0282,0.0141,14379,7225,0.5011,0.3681,0.4725,0.0521,1167,1509,0.3979,0.0233,0.0034,0.0011,24,3,0.8237,0.0,0.0,0.0,16394,8351,0.4426,0.1428,0.1067,0.0091,8635,4727,0.5467,0.0877,0.0076,0.0073,6725,3251,0.7225,0.0932,0.0914,0.0025,7423,2543,1.0,0.2928,0.1233,0.1178,2533,1127,0.507,0.0117,0.0222,0.0004,2093,14946,0.7931,0.492,0.1345,0.3854,6556,3281,0.5007,0.0529,0.0995,0.0069,103837,55790,0.6477,0.9045,0.1593,0.2725,No,1,0,0,1,0,483,1
sdv-id-NLDhcL,1061,46,13122,0.0002,3.1167,4.8073,853,88,0.5105,0.1262,0.0545,0.0205,4366,2193,0.4998,0.1487,0.1281,0.0084,1117,1842,0.6274,0.5018,0.5763,0.0316,744,578,0.8276,0.0006,0.0003,0.0001,1711,831,0.4087,0.0272,0.0005,0.0003,1525,768,0.5081,0.2697,0.3705,0.0626,213,16,0.2358,0.0305,0.0046,0.0,22,2,1.0,0.0236,0.0168,0.0187,410,132,0.4967,0.0021,0.0022,0.0005,0,26,0.4581,0.002,0.0807,0.0373,32,26,0.5013,0.056,0.0246,0.0173,3362,1512,0.4444,1.0215,2.4134,0.1781,No,1,1,0,1,0,608,1
sdv-id-tTcaEu,28,256688,48392,3.3937,3.2498,2.085,4,0,0.0695,0.0193,0.0001,0.0,888,445,0.5051,0.046,0.0249,0.0029,16,171,0.6868,0.1695,0.0036,0.0007,421,160,0.8651,0.0004,0.0,0.0,11418,5935,0.4724,0.1449,0.0203,0.013,7095,3084,0.4432,0.1313,0.0533,0.3199,2288,228,0.444,0.0553,0.0051,0.0632,4907,1542,1.0,0.2832,0.1056,0.1256,1142,579,0.4488,0.0189,0.0015,0.0008,3,1144,0.3703,0.1781,0.0378,0.1308,1902,1068,0.5032,0.0826,0.0285,0.0355,19403,7258,0.4263,0.7215,0.1593,0.204,Low,1,0,0,1,0,608,1
sdv-id-jPUEMl,18251,7926,268984,0.0069,12.7129,13.0778,2380,70,0.1586,0.0478,0.0553,0.0005,14034,7051,0.4991,0.3406,0.5521,0.0527,7985,7377,0.5165,0.2387,0.3593,0.0095,303,499,1.012,0.0001,0.0001,0.0,12158,6156,0.5503,0.1265,0.048,0.0117,4396,1692,0.3467,0.0873,0.1738,0.0043,993,197,0.3648,0.0159,0.0146,0.0,43,5,1.0,0.0163,0.019,0.0085,1592,690,0.5075,0.0025,0.0082,0.0002,1428,8251,0.3782,0.2415,1.0016,0.0102,1320,777,0.5034,0.0356,0.0414,0.0,108656,42596,0.3533,1.0693,3.0558,0.0376,High,1,1,0,1,0,475,0
sdv-id-zdjjiP,96733,200666,634,13.424,1.4522,0.089,6459,295,0.6521,0.0134,0.0699,0.0143,12166,6116,0.5045,0.1685,0.8207,0.0601,18480,12151,0.3995,0.1566,1.3903,0.0423,317,178,0.9487,0.0001,0.0,0.0002,959,452,0.4759,0.0244,0.0001,0.0009,5362,2505,0.4898,0.0538,0.172,0.0121,1410,195,0.1773,0.0153,0.0002,0.0414,4010,1156,1.0,0.161,0.0517,0.2617,2137,1229,0.5243,0.0033,0.0113,0.0109,1311,8835,0.4978,0.8053,1.1704,0.1461,18,16,0.5023,0.029,0.0011,0.018,79225,33614,0.4893,1.2083,1.1079,0.7476,No,0,0,0,1,0,591,0
sdv-id-IJSlab,3461,678176,279048,13.2168,6.3576,11.4518,1072,222,0.5248,0.095,0.002,0.0085,3557,1784,0.501,0.0792,0.0317,0.0222,1175,2325,0.4831,0.0793,0.0033,0.0143,95,39,0.8331,0.0001,0.0,0.0,2764,1465,0.521,0.0543,0.002,0.0002,14299,7090,0.4997,0.1092,0.0031,0.4795,9006,3375,0.5023,0.1141,0.0516,0.1678,2508,663,1.0,0.1938,0.0485,0.1663,4333,2364,0.487,0.0436,0.0445,0.0012,631,6803,0.4207,0.6006,0.2147,0.2495,7073,3590,0.5024,0.0892,0.0458,0.0059,78839,39942,0.5353,0.8538,0.0698,1.1505,No,1,0,0,1,0,581,0
sdv-id-JbEowo,35709,624108,73313,10.6104,2.3439,3.3289,4947,224,0.0645,0.0284,0.0667,0.0368,11729,5896,0.5039,0.2355,0.3535,0.0426,7711,6410,0.4108,0.1103,0.1822,0.0899,344,329,1.087,0.0002,0.0,0.0,6934,3657,0.6281,0.1078,0.0114,0.001,12742,6161,0.5187,0.1857,0.1021,0.1172,1950,1070,0.2146,0.0171,0.0047,0.1593,2200,558,1.0,0.1184,0.1564,0.2974,4031,2544,0.5202,0.0306,0.0309,0.0128,215,2995,0.1508,0.4328,0.4377,0.2782,1289,791,0.505,0.058,0.0081,0.0232,66039,23892,0.3441,1.0871,0.6321,1.9146,No,1,0,0,1,0,636,0
sdv-id-kersTj,1270,27400,311,8.0808,0.855,0.1983,95,30,0.3171,0.0086,0.0053,0.0018,6561,3296,0.5015,0.2332,0.2255,0.0384,998,1601,0.5463,0.2597,0.0487,0.015,496,140,0.7883,0.0004,0.0004,0.0,11479,5839,0.4633,0.1089,0.044,0.0143,1616,626,0.4321,0.2162,0.0559,0.0085,613,190,0.1045,0.0213,0.0031,0.0123,155,22,1.0,0.0756,0.0185,0.0264,138,18,0.5127,0.0002,0.0005,0.0,0,46,0.2573,0.0671,0.031,0.0106,145,97,0.5055,0.0569,0.0167,0.0111,4055,1440,0.3577,1.0675,0.2343,0.3254,Low,1,0,0,1,0,632,0
sdv-id-lVnRxa,23641,197572,82666,12.634,4.0047,5.226,1820,64,0.1721,0.0196,0.0346,0.0122,1715,859,0.502,0.0328,0.042,0.0153,7602,6509,0.5481,0.193,0.244,0.0279,749,245,0.822,0.0005,0.0001,0.0002,1364,735,0.6535,0.0315,0.0005,0.0,4745,1930,0.3693,0.1039,0.1654,0.0707,3792,1825,0.4952,0.0554,0.037,0.0429,5411,1689,1.0,0.2127,0.1226,0.2469,2075,1219,0.4589,0.0086,0.0156,0.0012,36,2633,0.5504,0.124,0.226,0.1192,2894,1529,0.5006,0.0705,0.0655,0.0069,42318,16920,0.4478,0.8219,0.7491,0.9629,No,1,0,0,1,0,618,0
